weight,0.026354184,-0.06636644,-0.054099116,0.012339331,-0.05830086,-0.06288778,0.04858341,0.065588854,-0.06351147,0.09507072,0.045422114,0.018549023,-0.07809295,0.054692082,-0.02329605,0.087061085,-0.072008386,-0.05717951,-0.00012930483,0.013541117,-0.011274255,-0.038921043,-0.052404273,0.027169056,0.019277481,-0.03417226,-0.017965732,-0.03707845,0.059252176,0.058500834,0.002528813,0.052234087,0.024475751,0.017968245,-0.054765787,0.07231387,-0.042953055,-0.02631828,0.029693887,-0.039126616,-0.07150216,-0.06616088,0.046117045,0.048356917,0.013962805,0.08380825,0.0350912,0.07152333,-0.05232428,0.082922526,0.046644203,-0.03998971,0.015163614,-0.06639296,-0.003644839,0.046531335,-0.083638415,-0.06325698,0.08335463,-0.049461253,-0.020486824,-0.030841429,0.027408307,-0.0058555836,-0.06330851,-0.034874726,-0.012103168,0.009220667,0.04074072,-0.0017137901,0.0039618686,-0.034568697,0.013137636,0.09301724,-0.038038637,0.012178734,0.032889158,0.07498339,0.00271713,0.017345011,0.08053635,-0.066272385,-0.046707854,0.06537897,0.05096366,-0.078181125,-0.0010923073,-0.0733358,0.045433827,-0.051776793,-0.04770563,0.056800194,0.011387664,0.077593505,0.060958598,-0.06794977,-0.06578972,0.0069801705,0.0033134734,0.06055308,0.058102332,0.084303685,0.06353778,0.030413443,0.048701666,0.004146533,-0.069318816,0.070196904,0.04220193,0.06326301,0.08681398,-0.014632858,0.07136394,-0.06792627,0.021693163,0.020469405,-0.03636727,0.019923039,-0.05689833,-0.04251125,0.03812609,0.049037345,-0.046340153,-0.008813881,-0.06934536,-0.07236929,-0.017947426,-0.06637377
bias,0.09240223
